Season,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2007,Chipper Jones,ATL,600.00,1.1697,0.1919,0.4357,0.3725,0.0364,0.1758,0.0466,0.0000,0.3657,0.3589,0.2754,0.1242,0.4673,0.4086,97.00
2007,Ryan Langerhans,3 Tms,244.00,1.0182,0.1260,0.4409,0.4331,0.1091,0.1091,0.0357,0.2000,0.4621,0.3333,0.2045,0.1667,0.5606,0.2727,98.00
2007,Gary Sheffield,DET,593.00,0.9615,0.1678,0.4079,0.4242,0.1484,0.1374,0.0571,0.0000,0.5641,0.2751,0.1608,0.2075,0.4569,0.3357,114.00
2007,Jeff Conine,2 Tms,292.00,0.8586,0.1858,0.3761,0.4381,0.0909,0.0606,0.0471,0.0000,0.4148,0.3319,0.2533,0.2052,0.4585,0.3362,131.00
2007,Jay Gibbons,BAL,290.00,0.9778,0.1946,0.3982,0.4072,0.1889,0.0667,0.0341,0.0000,0.4118,0.3258,0.2624,0.1810,0.5475,0.2715,141.00
2007,Gary Matthews,LAA,579.00,1.4013,0.1289,0.5084,0.3628,0.0658,0.1184,0.0704,0.0000,0.3819,0.3508,0.2673,0.1814,0.4845,0.3341,153.00
2007,Melvin Mora,BAL,527.00,0.9618,0.1852,0.3995,0.4153,0.0764,0.0892,0.0530,0.3750,0.4264,0.3350,0.2386,0.1777,0.5025,0.3198,157.00
2007,Brian Roberts,BAL,716.00,0.8026,0.1954,0.3582,0.4464,0.0515,0.0515,0.0642,0.1667,0.3542,0.2879,0.3580,0.1250,0.5341,0.3409,166.00
2007,Tony Clark,ARI,245.00,1.4464,0.1697,0.4909,0.3394,0.0536,0.3036,0.0000,0.0000,0.4242,0.3333,0.2424,0.1152,0.5091,0.3758,182.00
2007,Johnny Damon,NYY,605.00,1.4503,0.1832,0.4834,0.3333,0.1325,0.0795,0.1096,0.0000,0.3908,0.2991,0.3100,0.2074,0.5306,0.2620,185.00
2007,Nomar Garciaparra,LAD,466.00,1.1633,0.1929,0.4340,0.3731,0.1224,0.0476,0.0819,0.0000,0.3985,0.3655,0.2360,0.1802,0.5431,0.2766,190.00
2007,Shea Hillenbrand,2 Tms,278.00,1.1368,0.1542,0.4500,0.3958,0.1368,0.0421,0.0556,0.0000,0.4625,0.3458,0.1917,0.2750,0.5125,0.2125,196.00
2007,Trot Nixon,CLE,354.00,0.8818,0.1753,0.3865,0.4382,0.0545,0.0273,0.0309,0.0000,0.4502,0.3147,0.2351,0.0916,0.4980,0.4104,204.00
2007,Manny Ramirez,BOS,569.00,0.9202,0.2155,0.3759,0.4085,0.0491,0.1227,0.0267,0.0000,0.3409,0.3960,0.2632,0.0977,0.4461,0.4561,210.00
2007,Jason Varitek,BOS,518.00,1.0472,0.1798,0.4196,0.4006,0.1339,0.1339,0.0451,0.0000,0.4038,0.3407,0.2555,0.1420,0.5016,0.3565,217.00
2007,Joe Borchard,FLA,202.00,0.8704,0.1513,0.3950,0.4538,0.0556,0.0741,0.0000,0.0000,0.3025,0.3613,0.3361,0.1597,0.4790,0.3613,224.00
2007,Royce Clayton,2 Tms,216.00,1.7805,0.2083,0.5069,0.2847,0.0976,0.0244,0.0411,0.2500,0.2973,0.4595,0.2432,0.2297,0.4730,0.2973,226.00
2007,Ray Durham,SFG,528.00,1.0982,0.1342,0.4532,0.4127,0.1043,0.0675,0.0503,0.3333,0.3945,0.3819,0.2236,0.1809,0.5226,0.2965,230.00
2007,Tony Graffanino,MIL,260.00,1.0253,0.1489,0.4309,0.4202,0.1646,0.1139,0.0741,1.0000,0.3757,0.3968,0.2275,0.1534,0.4815,0.3651,235.00
2007,Willie Harris,ATL,391.00,1.1485,0.2080,0.4234,0.3686,0.0594,0.0198,0.0862,0.0000,0.4224,0.3538,0.2238,0.1625,0.5271,0.3105,236.00
2007,Paul Konerko,CHW,636.00,0.8515,0.1744,0.3797,0.4459,0.0990,0.1535,0.0291,0.0000,0.4702,0.3157,0.2141,0.1678,0.4768,0.3554,242.00
2007,Carlos Lee,HOU,697.00,0.8365,0.1629,0.3813,0.4558,0.1141,0.1217,0.0591,0.0000,0.4142,0.3033,0.2825,0.1612,0.4922,0.3466,243.00
2007,Kenny Lofton,2 Tms,559.00,0.9500,0.1950,0.3922,0.4128,0.0889,0.0389,0.0643,0.5714,0.3267,0.3378,0.3356,0.1733,0.5311,0.2956,246.00
2007,Magglio Ordonez,DET,679.00,1.0842,0.1919,0.4203,0.3877,0.0495,0.1386,0.0457,0.0000,0.3282,0.3301,0.3417,0.1382,0.4856,0.3762,248.00
2007,Aaron Rowand,PHI,684.00,1.1398,0.1976,0.4274,0.3750,0.0860,0.1452,0.0660,0.0000,0.4128,0.3267,0.2605,0.1904,0.4248,0.3848,254.00
2007,Frank Thomas,TOR,624.00,0.5617,0.1697,0.2986,0.5317,0.0936,0.1106,0.0303,0.0000,0.4276,0.3235,0.2489,0.1561,0.4615,0.3824,255.00
2007,Moises Alou,NYM,360.00,1.0870,0.2027,0.4153,0.3821,0.0522,0.1130,0.0720,0.0000,0.5382,0.2924,0.1694,0.1595,0.5017,0.3389,261.00
2007,Corey Patterson,BAL,503.00,1.0714,0.1516,0.4388,0.4096,0.1558,0.0519,0.0788,0.3514,0.4576,0.3245,0.2179,0.2397,0.4939,0.2663,300.00
2007,Sammy Sosa,TEX,454.00,0.8429,0.1541,0.3869,0.4590,0.0786,0.1500,0.0508,0.0000,0.3803,0.3672,0.2525,0.1443,0.5016,0.3541,302.00
2007,Aaron Boone,FLA,228.00,0.5556,0.2583,0.2649,0.4768,0.1389,0.0694,0.1250,0.5000,0.4314,0.3072,0.2614,0.2026,0.4641,0.3333,311.00
2007,Ben Broussard,SEA,264.00,1.1233,0.1969,0.4249,0.3782,0.0685,0.0959,0.0732,0.0000,0.4145,0.3523,0.2332,0.2073,0.5181,0.2746,312.00
2007,Sean Casey,DET,496.00,1.3768,0.2058,0.4600,0.3341,0.0942,0.0290,0.0316,0.0000,0.4431,0.3462,0.2107,0.1283,0.5230,0.3487,314.00
2007,Adam Dunn,CIN,632.00,0.7440,0.1884,0.3463,0.4654,0.1071,0.2381,0.0480,0.0000,0.4765,0.3435,0.1801,0.2050,0.3823,0.4127,319.00
2007,Juan Encarnacion,STL,307.00,1.1613,0.1762,0.4426,0.3811,0.1505,0.0968,0.0833,0.0000,0.4735,0.2857,0.2408,0.2041,0.5306,0.2653,320.00
2007,Ken Griffey Jr.,CIN,623.00,0.7196,0.1598,0.3516,0.4886,0.1262,0.1402,0.0325,0.0000,0.4475,0.2877,0.2648,0.2192,0.4064,0.3744,327.00
2007,Austin Kearns,WSN,674.00,1.3036,0.2021,0.4515,0.3464,0.0833,0.0952,0.0548,0.0000,0.3588,0.3794,0.2619,0.1711,0.4577,0.3711,332.00
2007,Jason LaRue,KCR,195.00,1.3514,0.1714,0.4762,0.3524,0.1081,0.1081,0.0400,0.0000,0.5278,0.2685,0.2037,0.1574,0.4815,0.3611,337.00
2007,Wily Mo Pena,2 Tms,317.00,1.4762,0.2000,0.4769,0.3231,0.1587,0.2063,0.0538,0.0000,0.4000,0.3590,0.2410,0.1897,0.4000,0.4103,344.00
2007,Milton Bradley,2 Tms,244.00,0.9155,0.1856,0.3892,0.4251,0.1127,0.1831,0.0615,0.0000,0.3728,0.3195,0.3077,0.1775,0.4852,0.3373,369.00
2007,Russell Branyan,3 Tms,194.00,0.5600,0.1789,0.2947,0.5263,0.0600,0.2000,0.0000,0.0000,0.4105,0.3474,0.2421,0.1474,0.4421,0.4105,370.00
2007,Victor Martinez,CLE,645.00,1.0895,0.2012,0.4165,0.3823,0.0579,0.1316,0.0097,0.0000,0.4346,0.3038,0.2616,0.1187,0.4990,0.3823,393.00
2007,John McDonald,TOR,353.00,1.1000,0.2279,0.4044,0.3676,0.0800,0.0100,0.0727,0.2500,0.3253,0.3425,0.3322,0.2363,0.5548,0.2089,395.00
2007,Jim Thome,CHW,536.00,1.0932,0.1794,0.4286,0.3920,0.0508,0.2966,0.0155,0.0000,0.4651,0.3090,0.2259,0.1362,0.3987,0.4651,409.00
2007,Omar Vizquel,SFG,575.00,1.0270,0.1830,0.4139,0.4031,0.1405,0.0216,0.0368,0.3043,0.4004,0.3589,0.2407,0.2324,0.5602,0.2075,411.00
2007,Todd Helton,COL,682.00,1.0899,0.2408,0.3959,0.3633,0.0562,0.0955,0.0412,0.0000,0.3306,0.3224,0.3469,0.1367,0.4755,0.3878,432.00
2007,Juan Pierre,LAD,729.00,2.0260,0.2061,0.5315,0.2624,0.0974,0.0000,0.0609,0.2879,0.3384,0.3599,0.3017,0.2236,0.5161,0.2603,443.00
2007,Juan Uribe,CHW,563.00,0.7150,0.1510,0.3540,0.4950,0.1650,0.1000,0.0979,0.0000,0.4237,0.3075,0.2688,0.2615,0.4262,0.3123,454.00
2007,Damion Easley,NYM,218.00,0.9130,0.1592,0.4013,0.4395,0.1304,0.1449,0.1111,0.5000,0.4528,0.4025,0.1447,0.1698,0.4969,0.3333,464.00
2007,Robert Fick,WSN,221.00,0.9636,0.2941,0.3464,0.3595,0.1091,0.0364,0.0377,0.2500,0.3057,0.4076,0.2866,0.1592,0.5860,0.2548,466.00
2007,Brandon Inge,DET,577.00,0.9048,0.2201,0.3705,0.4095,0.0748,0.0952,0.0301,0.0000,0.4444,0.2927,0.2629,0.1816,0.4743,0.3442,470.00
2007,Dmitri Young,WSN,508.00,1.2029,0.2165,0.4278,0.3557,0.0580,0.0942,0.0120,0.0000,0.3608,0.3351,0.3041,0.1366,0.5077,0.3557,505.00
2007,Luis Castillo,2 Tms,615.00,3.6292,0.1488,0.6674,0.1839,0.0674,0.0112,0.1115,0.4848,0.2708,0.3888,0.3404,0.2456,0.5532,0.2012,513.00
2007,Cliff Floyd,CHC,322.00,1.2674,0.1702,0.4638,0.3660,0.1860,0.1047,0.0550,0.0000,0.4638,0.3106,0.2255,0.2170,0.4298,0.3532,518.00
2007,Alex Gonzalez,CIN,430.00,0.7914,0.2194,0.3448,0.4357,0.1727,0.1151,0.0364,0.2500,0.5201,0.2879,0.1920,0.2260,0.5077,0.2663,520.00
2007,Derrek Lee,CHC,650.00,1.0805,0.2061,0.4123,0.3816,0.0575,0.1264,0.0532,0.0000,0.3816,0.3048,0.3136,0.1206,0.4868,0.3925,525.00
2007,Mike Lowell,BOS,653.00,0.7737,0.1806,0.3574,0.4620,0.0947,0.0864,0.0745,0.0000,0.4943,0.3327,0.1730,0.1616,0.5057,0.3327,527.00
2007,Kevin Millar,BAL,562.00,0.5685,0.1953,0.2917,0.5130,0.1371,0.0863,0.0536,0.0000,0.5234,0.2995,0.1771,0.2188,0.4453,0.3359,529.00
2007,Mike Redmond,MIN,298.00,1.2727,0.2063,0.4444,0.3492,0.0795,0.0114,0.0625,0.0000,0.2103,0.3770,0.4127,0.1270,0.6389,0.2341,538.00
2007,Brad Ausmus,HOU,397.00,1.6395,0.1745,0.5127,0.3127,0.0814,0.0349,0.0567,0.0000,0.2607,0.4357,0.3036,0.1893,0.5643,0.2464,546.00
2007,Lance Berkman,HOU,668.00,1.1807,0.1791,0.4444,0.3764,0.1446,0.2048,0.0408,0.0000,0.3923,0.3401,0.2676,0.2018,0.3900,0.4082,548.00
2007,Craig Biggio,HOU,555.00,1.1742,0.1679,0.4494,0.3827,0.1677,0.0645,0.0824,0.2500,0.4341,0.3261,0.2398,0.1966,0.5180,0.2854,549.00
2007,Geoff Blum,SDP,370.00,0.8279,0.2007,0.3620,0.4373,0.0656,0.0410,0.0693,0.0000,0.4507,0.3768,0.1725,0.1901,0.5141,0.2958,550.00
2007,Morgan Ensberg,2 Tms,324.00,0.7732,0.2037,0.3472,0.4491,0.1546,0.1237,0.0533,0.0000,0.5342,0.2968,0.1689,0.1553,0.5114,0.3333,556.00
2007,Julio Lugo,BOS,630.00,1.2614,0.1674,0.4644,0.3682,0.1136,0.0455,0.0901,0.4545,0.3840,0.3620,0.2540,0.1700,0.5240,0.3060,565.00
2007,Gregg Zaun,TOR,391.00,1.0174,0.1744,0.4164,0.4093,0.1826,0.0870,0.0256,0.0000,0.5265,0.2544,0.2191,0.1873,0.4735,0.3392,580.00
2007,Carlos Beltran,NYM,636.00,0.9016,0.1898,0.3841,0.4260,0.1347,0.1710,0.0575,0.0000,0.5264,0.2952,0.1784,0.1520,0.4361,0.4119,589.00
2007,Raul Ibanez,SEA,636.00,1.0622,0.1760,0.4244,0.3996,0.0933,0.1088,0.0341,0.0000,0.3644,0.3747,0.2609,0.1511,0.4990,0.3499,607.00
2007,Mike Sweeney,KCR,289.00,0.7664,0.2025,0.3460,0.4515,0.1402,0.0654,0.0244,0.0000,0.4160,0.2815,0.3025,0.2353,0.4832,0.2815,634.00
2007,Adrian Beltre,SEA,639.00,1.1077,0.1680,0.4372,0.3947,0.0872,0.1333,0.0648,0.0000,0.4081,0.3374,0.2545,0.1596,0.4788,0.3616,639.00
2007,Shawn Green,NYM,491.00,1.9074,0.1844,0.5351,0.2805,0.0833,0.0926,0.0291,0.0000,0.3886,0.3368,0.2746,0.1658,0.4948,0.3394,651.00
2007,Mark Grudzielanek,KCR,486.00,1.5854,0.1929,0.4949,0.3122,0.0325,0.0488,0.0462,1.0000,0.3595,0.3494,0.2911,0.1646,0.5367,0.2987,653.00
2007,Cesar Izturis,2 Tms,337.00,1.7143,0.2271,0.4881,0.2847,0.1190,0.0000,0.0833,0.3333,0.3020,0.3624,0.3356,0.2349,0.5436,0.2215,656.00
2007,Paul Lo Duca,NYM,488.00,1.6475,0.2328,0.4774,0.2898,0.0410,0.0738,0.0448,0.0000,0.4494,0.3459,0.2047,0.1647,0.5694,0.2659,662.00
2007,Dave Roberts,SFG,443.00,1.5152,0.2070,0.4777,0.3153,0.0505,0.0202,0.0867,0.3500,0.3772,0.3383,0.2844,0.1916,0.5419,0.2665,670.00
2007,Ronnie Belliard,WSN,557.00,1.1395,0.1674,0.4434,0.3891,0.1337,0.0640,0.0663,0.1250,0.3578,0.3778,0.2644,0.2267,0.4889,0.2844,677.00
2007,Geoff Jenkins,MIL,464.00,1.0957,0.2150,0.4104,0.3746,0.0609,0.1826,0.0556,0.0000,0.4495,0.2964,0.2541,0.1531,0.4430,0.4039,690.00
2007,Richie Sexson,SEA,491.00,1.2619,0.1493,0.4746,0.3761,0.1111,0.1667,0.0755,0.0000,0.4866,0.3015,0.2119,0.1433,0.4955,0.3612,709.00
2007,Casey Blake,CLE,662.00,0.9158,0.1766,0.3936,0.4298,0.0891,0.0891,0.0541,0.0000,0.4379,0.2989,0.2632,0.1705,0.4842,0.3453,719.00
2007,Cristian Guzman,WSN,192.00,2.6765,0.1722,0.6026,0.2252,0.0294,0.0588,0.0769,0.0000,0.3742,0.3871,0.2387,0.1613,0.5484,0.2903,728.00
2007,Torii Hunter,MIN,650.00,1.3118,0.1400,0.4880,0.3720,0.0914,0.1505,0.0492,0.7500,0.4504,0.3274,0.2222,0.1687,0.4544,0.3770,731.00
2007,Jacque Jones,CHC,495.00,2.4944,0.1901,0.5781,0.2318,0.1011,0.0562,0.0405,0.2000,0.4087,0.3419,0.2494,0.1594,0.5270,0.3136,735.00
2007,Doug Mientkiewicz,NYY,192.00,0.9286,0.2448,0.3636,0.3916,0.1429,0.0893,0.0769,0.0000,0.4200,0.3400,0.2400,0.2200,0.5333,0.2467,741.00
2007,David Ortiz,BOS,667.00,0.8276,0.1719,0.3750,0.4531,0.0493,0.1724,0.0298,0.0000,0.4766,0.2806,0.2428,0.1024,0.4365,0.4610,745.00
2007,A.J. Pierzynski,CHW,509.00,1.1203,0.1769,0.4349,0.3882,0.1329,0.0886,0.0169,0.3333,0.4268,0.2951,0.2780,0.2244,0.4976,0.2780,746.00
2007,Javier Valentin,CIN,265.00,0.9457,0.1864,0.3955,0.4182,0.0870,0.0217,0.0345,0.0000,0.3955,0.3045,0.3000,0.2227,0.4773,0.3000,759.00
2007,Michael Barrett,2 Tms,367.00,0.9664,0.1903,0.3979,0.4118,0.1345,0.0756,0.0522,0.5000,0.3986,0.3093,0.2921,0.1787,0.5017,0.3196,762.00
2007,Orlando Cabrera,LAA,701.00,1.1156,0.1793,0.4328,0.3879,0.1378,0.0356,0.0598,0.5000,0.4354,0.3418,0.2228,0.2041,0.5340,0.2619,766.00
2007,Vladimir Guerrero,LAA,660.00,1.3495,0.1564,0.4846,0.3591,0.0968,0.1452,0.0757,0.0000,0.4228,0.3649,0.2124,0.1834,0.4730,0.3436,778.00
2007,Brandon Phillips,CIN,702.00,1.3386,0.1845,0.4668,0.3487,0.1005,0.1587,0.0672,0.5000,0.3686,0.3193,0.3120,0.1971,0.4562,0.3467,791.00
2007,Brian Schneider,WSN,477.00,1.3308,0.1536,0.4832,0.3631,0.0846,0.0462,0.0173,0.0000,0.4105,0.3333,0.2562,0.1791,0.5317,0.2893,795.00
2007,Jose Vidro,SEA,625.00,1.7095,0.1948,0.5080,0.2972,0.0270,0.0405,0.0593,0.0000,0.3571,0.3750,0.2679,0.1687,0.5060,0.3254,802.00
2007,Brad Wilkerson,TEX,389.00,0.8641,0.1652,0.3870,0.4478,0.0680,0.1942,0.0225,0.2500,0.4370,0.3319,0.2311,0.1513,0.4874,0.3613,804.00
2007,Jason Giambi,NYY,303.00,0.5644,0.1640,0.3016,0.5344,0.0594,0.1386,0.0175,0.0000,0.4815,0.2804,0.2381,0.1958,0.4815,0.3228,818.00
2007,Derek Jeter,NYY,714.00,2.3333,0.1993,0.5605,0.2402,0.0388,0.0930,0.0963,0.1429,0.3474,0.3658,0.2868,0.1140,0.4945,0.3915,826.00
2007,Jorge Posada,NYY,589.00,1.0779,0.2214,0.4039,0.3747,0.0455,0.1299,0.0181,0.0000,0.4234,0.2968,0.2798,0.1314,0.4964,0.3723,841.00
2007,Alfonso Soriano,CHC,617.00,0.7273,0.1996,0.3370,0.4634,0.0478,0.1579,0.0855,0.0000,0.4270,0.3252,0.2478,0.1748,0.4801,0.3451,847.00
2007,Jay Payton,BAL,470.00,1.4961,0.1701,0.4974,0.3325,0.1783,0.0543,0.1088,0.2667,0.3821,0.3251,0.2928,0.2432,0.5211,0.2357,890.00
2007,Mike Piazza,OAK,329.00,0.9899,0.2120,0.3920,0.3960,0.1010,0.0808,0.0612,0.0000,0.4640,0.3400,0.1960,0.1920,0.4760,0.3320,893.00
2007,Eric Byrnes,ARI,699.00,0.7737,0.1898,0.3534,0.4568,0.2675,0.0864,0.1011,0.0000,0.4784,0.3021,0.2195,0.2852,0.3865,0.3283,905.00
2007,Eric Chavez,OAK,379.00,0.7840,0.1710,0.3643,0.4647,0.2400,0.1200,0.0408,0.0000,0.3866,0.2974,0.3160,0.2379,0.4387,0.3234,906.00
2007,Jermaine Dye,CHW,561.00,0.7540,0.1901,0.3481,0.4617,0.1337,0.1497,0.0213,0.0000,0.4593,0.3111,0.2296,0.1432,0.5185,0.3383,911.00
2007,Scott Hatteberg,CIN,417.00,1.2500,0.2317,0.4268,0.3415,0.1071,0.0893,0.0214,0.0000,0.4152,0.3273,0.2576,0.1818,0.4727,0.3455,916.00
2007,Ramon Hernandez,BAL,409.00,1.3889,0.1623,0.4870,0.3506,0.1204,0.0833,0.0200,0.0000,0.3929,0.3864,0.2208,0.1494,0.5000,0.3506,918.00
2007,Carlos Pena,TBD,612.00,0.8418,0.1803,0.3746,0.4451,0.0823,0.2911,0.0301,0.5000,0.5742,0.2549,0.1709,0.1232,0.4286,0.4482,934.00
2007,Miguel Tejada,BAL,569.00,1.6901,0.1696,0.5217,0.3087,0.0986,0.1268,0.0500,0.0000,0.3745,0.3831,0.2424,0.2100,0.4307,0.3593,941.00
2007,Bobby Abreu,NYY,699.00,1.3235,0.2004,0.4555,0.3441,0.0235,0.0941,0.0400,0.3333,0.3320,0.3622,0.3058,0.1288,0.5171,0.3541,945.00
2007,Pat Burrell,PHI,598.00,0.5946,0.1806,0.3056,0.5139,0.1405,0.1622,0.0273,0.0000,0.4472,0.3250,0.2278,0.1861,0.4278,0.3861,949.00
2007,Marlon Byrd,TEX,454.00,1.4404,0.1964,0.4743,0.3293,0.0642,0.0917,0.1274,1.0000,0.4157,0.3464,0.2380,0.1717,0.5422,0.2861,950.00
2007,Johnny Estrada,MIL,464.00,1.0000,0.2020,0.3990,0.3990,0.0617,0.0617,0.0185,0.0000,0.4152,0.3636,0.2211,0.1646,0.5577,0.2776,955.00
2007,Scott Rolen,STL,441.00,0.8776,0.1953,0.3761,0.4286,0.1361,0.0544,0.0620,0.0000,0.4344,0.3003,0.2653,0.1778,0.5015,0.3207,970.00
2007,Jimmy Rollins,PHI,778.00,0.8107,0.1991,0.3586,0.4423,0.0786,0.1071,0.0529,1.0000,0.5118,0.3203,0.1680,0.1507,0.4490,0.4003,971.00
2007,Brian Giles,SDP,552.00,1.0000,0.1915,0.4043,0.4043,0.0760,0.0760,0.0175,0.0000,0.3641,0.3735,0.2624,0.1442,0.5414,0.3144,990.00
2007,Jason Kendall,2 Tms,514.00,1.1688,0.1854,0.4390,0.3756,0.0938,0.0188,0.0481,0.0000,0.3958,0.3657,0.2384,0.1968,0.5764,0.2269,993.00
2007,Rob Mackowiak,2 Tms,329.00,2.0167,0.1847,0.5450,0.2703,0.0833,0.1000,0.0579,1.0000,0.4464,0.2455,0.3080,0.1920,0.4688,0.3393,995.00
2007,Aramis Ramirez,CHC,558.00,0.8821,0.1753,0.3865,0.4382,0.0821,0.1333,0.0465,0.0000,0.4180,0.3213,0.2607,0.1528,0.4854,0.3618,1002.00
2007,Jack Wilson,PIT,535.00,0.9444,0.1879,0.3944,0.4176,0.1111,0.0667,0.0765,0.2143,0.3685,0.3461,0.2854,0.2022,0.5393,0.2584,1017.00
2007,Ryan Klesko,SFG,411.00,1.2193,0.1365,0.4744,0.3891,0.1140,0.0526,0.0360,0.0000,0.4155,0.3345,0.2500,0.1419,0.5101,0.3480,1041.00
2007,Mark Kotsay,OAK,227.00,1.1067,0.1459,0.4486,0.4054,0.0533,0.0133,0.0482,0.0000,0.2995,0.4118,0.2888,0.1497,0.5668,0.2834,1042.00
2007,Ramon Vazquez,TEX,345.00,1.2152,0.2117,0.4324,0.3559,0.0759,0.1013,0.0521,0.2000,0.4050,0.3471,0.2479,0.1694,0.5289,0.3017,1058.00
2007,Mike Cameron,SDP,651.00,0.8398,0.1878,0.3707,0.4415,0.1105,0.1160,0.0724,0.3333,0.5048,0.3053,0.1899,0.1226,0.5192,0.3582,1070.00
2007,Jeff Cirillo,2 Tms,218.00,1.5357,0.1932,0.4886,0.3182,0.1250,0.0357,0.0465,0.0000,0.4078,0.3352,0.2570,0.2123,0.5978,0.1899,1073.00
2007,Carlos Guillen,DET,630.00,0.9641,0.1954,0.3950,0.4097,0.0667,0.1077,0.0426,0.6667,0.4363,0.3299,0.2338,0.1503,0.5136,0.3361,1079.00
2007,Scott Podsednik,CHW,235.00,1.9184,0.1875,0.5341,0.2784,0.0204,0.0408,0.0851,0.2000,0.2818,0.2707,0.4475,0.2320,0.5193,0.2486,1095.00
2007,Ichiro Suzuki,SEA,736.00,2.3857,0.2007,0.5632,0.2361,0.0857,0.0429,0.1317,0.5000,0.2932,0.3789,0.3278,0.2010,0.5058,0.2932,1101.00
2007,Rich Aurilia,SFG,358.00,1.0275,0.2218,0.3944,0.3838,0.0642,0.0459,0.0804,0.6667,0.3798,0.3589,0.2613,0.1498,0.5540,0.2962,1106.00
2007,Barry Bonds,SFG,477.00,0.9350,0.1736,0.3993,0.4271,0.1382,0.2276,0.0174,0.0000,0.4757,0.3368,0.1875,0.1840,0.4028,0.4132,1109.00
2007,Pedro Feliz,SFG,590.00,1.0244,0.1531,0.4286,0.4184,0.1707,0.0976,0.0381,0.0000,0.4776,0.3449,0.1776,0.2163,0.5143,0.2694,1112.00
2007,Jeff Kent,LAD,562.00,0.8469,0.1754,0.3781,0.4465,0.0765,0.1020,0.0723,0.0000,0.4282,0.3667,0.2050,0.1367,0.4396,0.4237,1119.00
2007,Yorvit Torrealba,COL,443.00,1.8191,0.1770,0.5311,0.2919,0.1064,0.0851,0.0292,0.0000,0.4000,0.3576,0.2424,0.1758,0.5515,0.2727,1135.00
2007,Rick Ankiel,STL,190.00,1.0727,0.1493,0.4403,0.4104,0.1273,0.2000,0.0847,0.0000,0.5882,0.2500,0.1618,0.2059,0.3897,0.4044,1142.00
2007,J.D. Drew,BOS,552.00,1.2500,0.1774,0.4570,0.3656,0.1103,0.0809,0.0294,0.0000,0.4382,0.3306,0.2312,0.1371,0.5027,0.3602,1152.00
2007,Jim Edmonds,STL,411.00,0.8154,0.1945,0.3618,0.4437,0.0231,0.0923,0.0472,0.0000,0.3797,0.3559,0.2644,0.1085,0.5492,0.3424,1153.00
2007,Placido Polanco,DET,641.00,1.4310,0.2392,0.4478,0.3129,0.0690,0.0517,0.0723,0.1667,0.3808,0.3416,0.2776,0.1940,0.5587,0.2473,1176.00
2007,Albert Pujols,STL,679.00,1.0743,0.1864,0.4214,0.3922,0.0743,0.1584,0.0415,0.0000,0.4039,0.3728,0.2233,0.1359,0.4641,0.4000,1177.00
2007,Edgar Renteria,ATL,543.00,1.4651,0.2300,0.4576,0.3123,0.0698,0.0930,0.0847,0.1667,0.3723,0.3675,0.2601,0.1456,0.4654,0.3890,1178.00
2007,So Taguchi,STL,340.00,1.6707,0.2007,0.5000,0.2993,0.0610,0.0366,0.0803,0.2000,0.3548,0.3513,0.2939,0.1039,0.6308,0.2652,1186.00
2007,Emil Brown,KCR,397.00,1.1271,0.1661,0.4419,0.3920,0.1356,0.0508,0.0977,0.0000,0.3522,0.3754,0.2724,0.2425,0.4950,0.2625,1197.00
2007,Carl Crawford,TBD,627.00,1.4868,0.2008,0.4778,0.3214,0.0461,0.0724,0.0796,0.0000,0.3453,0.3558,0.2989,0.1537,0.4842,0.3621,1201.00
2007,Ryan Freel,CIN,304.00,1.4800,0.1806,0.4890,0.3304,0.1867,0.0400,0.0991,0.2000,0.3879,0.3534,0.2586,0.2241,0.5733,0.2026,1207.00
2007,Chris Gomez,2 Tms,240.00,2.0200,0.2335,0.5127,0.2538,0.0800,0.0200,0.0792,0.1429,0.3529,0.3137,0.3333,0.1225,0.6520,0.2255,1208.00
2007,Aubrey Huff,BAL,603.00,1.2147,0.1606,0.4604,0.3790,0.0904,0.0847,0.0326,0.0000,0.4069,0.3448,0.2484,0.1863,0.4989,0.3148,1213.00
2007,Jason Tyner,MIN,328.00,2.7000,0.1778,0.6000,0.2222,0.1167,0.0167,0.0370,0.5455,0.3808,0.3772,0.2420,0.1957,0.5801,0.2242,1232.00
2007,Randy Winn,SFG,653.00,1.6452,0.1865,0.5060,0.3075,0.0516,0.0903,0.0510,0.3846,0.3675,0.3578,0.2747,0.1431,0.5048,0.3520,1235.00
2007,Frank Catalanotto,TEX,377.00,1.6966,0.1864,0.5119,0.3017,0.0562,0.1236,0.0530,0.0000,0.3787,0.3056,0.3156,0.1362,0.6113,0.2525,1241.00
2007,Mike Lamb,HOU,353.00,1.1154,0.1791,0.4328,0.3881,0.0673,0.1058,0.0517,0.0000,0.3494,0.3420,0.3086,0.1896,0.5316,0.2788,1258.00
2007,Ryan Ludwick,STL,339.00,0.7870,0.1645,0.3680,0.4675,0.1667,0.1296,0.0588,0.0000,0.4530,0.3291,0.2179,0.2137,0.4274,0.3590,1260.00
2007,Kevin Mench,MIL,308.00,1.0089,0.1667,0.4185,0.4148,0.0714,0.0714,0.0708,0.0000,0.4222,0.3185,0.2593,0.2037,0.4963,0.3000,1261.00
2007,Alex Rodriguez,NYY,708.00,0.9798,0.1695,0.4110,0.4195,0.1162,0.2727,0.0773,0.0000,0.5254,0.2860,0.1886,0.1547,0.4407,0.4047,1274.00
